,label,channels,delivery_method,show_map,user_type,has_logo,org_facebook,sale_duration,sale_duration2,event_created_to_end,num_ticket_type,median_ticket_cost,total_tickets_sold,nan_delivery_method,nan_org_facebook,nan_num_ticket_type,nan_median_ticket_cost,payout_type_CHECK,payout_type_MISSING
6794,0,0,0.0,1,3,1,14.0,13.0,15,15,8.0,22.51,8,False,False,False,False,0,0
6795,0,8,1.0,1,3,0,12.0,11.0,11,11,1.0,75.0,18,False,False,False,False,0,0
6796,0,13,0.0,1,3,1,0.0,12.0,247,247,1.0,15.0,2,False,False,False,False,0,0
6797,0,8,1.0,1,4,1,22.0,6.0,6,6,1.0,65.16,1,False,False,False,False,0,0
6798,0,4,0.0,1,1,1,0.0,31.0,35,35,1.0,20.27,4,False,False,False,False,0,0
6799,0,0,1.0,1,3,1,5.0,73.0,73,73,10.0,15.635,36,False,False,False,False,0,0
6800,0,5,0.0,1,3,1,13.0,19.0,19,20,3.0,5.0,291,False,False,False,False,0,0
6801,0,8,1.0,1,3,1,21.0,35.0,35,35,1.0,27.51,16,False,False,False,False,0,0
6802,1,11,0.0,1,1,1,0.0,56.0,56,56,2.0,1059.03,0,False,False,False,False,0,0
6803,0,11,0.0,1,3,1,17.0,29.0,29,30,4.0,80.435,44,False,False,False,False,0,0
6804,0,5,0.0,0,3,1,0.0,29.0,29,29,2.0,22.5,30,False,False,False,False,1,0
6805,0,0,1.0,0,3,1,0.0,0.0,0,42,2.0,51.26,16,False,False,False,False,1,0
6806,0,0,1.0,1,3,1,64.0,55.0,57,57,3.0,361.57,32,False,False,False,False,0,0
6807,0,5,1.0,1,3,1,12.0,36.0,36,36,9.0,25.0,406,False,False,False,False,0,0
6808,0,11,0.0,1,4,1,0.0,5.0,5,5,3.0,0.0,22,False,False,False,False,0,0
6809,0,5,1.0,1,4,0,0.0,85.0,85,85,2.0,40.15,35,False,False,False,False,0,0
6810,0,11,1.0,1,4,1,0.0,72.0,72,72,1.0,36.81,38,False,False,False,False,0,0
6811,0,0,0.0,1,3,0,7.0,0.0,0,0,1.0,187.01,1,False,False,False,False,0,0
6812,1,0,0.0,1,1,1,0.0,4.0,4,6,1.0,75.0,0,False,False,False,False,0,1
6813,0,8,0.0,0,1,1,22.0,118.0,118,124,1.0,100.0,2,False,False,False,False,1,0
6814,0,8,0.0,1,3,1,0.0,147.0,147,148,1.0,1630.55,1,False,False,False,False,0,0
6815,0,11,1.0,1,1,1,0.0,39.0,47,47,1.0,36.8,53,False,False,False,False,0,0
6817,0,0,0.0,1,4,1,0.0,8.0,8,8,1.0,8.46,45,False,False,False,False,0,0
6818,0,4,1.0,1,3,1,0.0,32.0,32,32,4.0,44.25,58,False,False,False,False,1,0
6819,0,8,1.0,1,3,1,16.0,41.0,41,41,2.0,67.5,6,False,False,False,False,0,0
6820,0,6,1.0,1,1,1,22.0,4.0,4,4,2.0,58.5,1,False,False,False,False,0,0
6821,0,0,1.0,1,3,0,46.0,42.0,42,42,2.0,5.0,14,False,False,False,False,1,0
6822,0,0,1.0,0,1,0,0.0,8.0,8,9,3.0,22.5,3,False,False,False,False,0,0
6824,0,4,1.0,1,3,1,0.0,77.0,78,78,1.0,69.88,429,False,False,False,False,1,0
6825,0,11,0.0,1,3,1,0.0,29.0,29,29,1.0,22.63,2,False,False,False,False,1,0
6826,0,0,0.0,0,3,1,0.0,14.0,14,14,1.0,55.71,13,False,False,False,False,0,0
6827,0,0,0.0,0,3,1,10.0,0.0,0,7,5.0,0.0,10,False,False,False,False,0,0
6828,0,0,0.0,0,4,1,0.0,1.0,1,1,1.0,5.0,7,False,False,False,False,0,0
6829,0,5,1.0,1,3,1,12.0,37.0,37,37,1.0,20.0,9,False,False,False,False,0,0
6830,0,8,1.0,1,1,1,0.0,95.0,95,95,2.0,19.5,63,False,False,False,False,1,0
6831,0,11,1.0,1,3,1,45.0,116.0,116,116,7.0,69.88,57,False,False,False,False,0,0
6832,0,4,0.0,1,3,1,24.0,25.0,26,26,2.0,22.76,34,False,False,False,False,1,0
6833,0,6,1.0,1,3,1,15.0,57.0,57,57,1.0,10.0,4,False,False,False,False,0,0
6834,0,6,0.0,1,3,1,32.0,66.0,66,66,1.0,9.95,7,False,False,False,False,1,0
6835,0,5,0.0,1,3,1,25.0,57.0,58,58,8.0,0.0,420,False,False,False,False,0,0
6836,0,0,0.0,1,3,1,0.0,53.0,53,53,2.0,50.0,25,False,False,False,False,0,0
6837,0,11,0.0,1,1,1,0.0,66.0,66,66,3.0,46.26,13,False,False,False,False,0,0
6838,0,11,0.0,1,4,0,14.0,33.0,33,33,1.0,27.35,55,False,False,False,False,0,0
6839,0,6,3.0,1,3,1,0.0,4.0,4,4,2.0,2.5,21,False,False,False,False,0,0
6840,0,8,1.0,1,3,1,0.0,35.0,35,36,2.0,125.0,62,False,False,False,False,0,0
6841,0,8,1.0,1,3,1,9.0,37.0,40,40,10.0,0.0,51,False,False,False,False,1,0
6842,0,11,0.0,1,4,1,0.0,31.0,31,31,1.0,32.5,145,False,False,False,False,0,0
6843,0,5,0.0,1,3,0,19.0,27.0,27,27,2.0,12.5,29,False,False,False,False,0,0
6844,0,8,0.0,1,4,1,10.0,106.0,109,109,3.0,25.0,18,False,False,False,False,0,0
6845,0,5,0.0,1,3,1,0.0,40.0,40,40,7.0,22.63,66,False,False,False,False,0,0
6846,0,11,0.0,1,4,1,13.0,29.0,39,39,6.0,21.25,4,False,False,False,False,0,0
6847,0,13,0.0,1,3,1,0.0,48.0,48,49,1.0,17.91,10,False,False,False,False,0,0
6849,0,5,0.0,1,1,1,10.0,29.0,29,29,1.0,15.0,13,False,False,False,False,0,0
6850,0,0,1.0,1,3,1,19.0,38.0,38,38,3.0,0.0,21,False,False,False,False,1,0
6851,0,11,0.0,1,3,1,16.0,65.0,65,65,1.0,75.0,53,False,False,False,False,1,0
6852,0,8,1.0,1,1,1,38.0,103.0,179,180,1.0,945.4,1,False,False,False,False,0,0
6853,1,8,1.0,1,3,1,12.0,9.0,9,9,3.0,10.0,0,False,False,False,False,0,0
6854,0,6,0.0,1,3,1,13.0,41.0,42,42,1.0,15.0,44,False,False,False,False,0,0
6855,0,11,1.0,1,4,1,0.0,35.0,38,38,2.0,17.91,80,False,False,False,False,1,0
6856,0,11,1.0,1,3,1,0.0,74.0,74,74,8.0,50.98,190,False,False,False,False,1,0
6857,0,0,1.0,1,3,1,24.0,36.0,36,36,3.0,0.0,155,False,False,False,False,1,0
6858,0,8,1.0,1,3,1,14.0,80.0,80,80,2.0,120.27,13,False,False,False,False,0,0
6859,0,11,0.0,1,1,1,0.0,43.0,43,43,1.0,13.18,1,False,False,False,False,0,0
6860,0,8,1.0,1,4,1,16.0,75.0,75,75,3.0,79.33,4,False,False,False,False,0,0
6861,0,0,1.0,1,3,0,55.0,92.0,92,93,2.0,2.025,6,False,False,False,False,0,0
6862,0,12,0.0,1,4,1,0.0,29.0,29,29,2.0,13.5,70,False,False,False,False,1,0
6863,0,11,1.0,1,3,1,18.0,22.0,22,23,3.0,0.0,309,False,False,False,False,0,0
6864,0,11,1.0,1,4,1,0.0,0.0,2,158,4.0,27.55,99,False,False,False,False,0,0
6865,0,4,3.0,0,3,1,18.0,45.0,45,45,2.0,20.0,81,False,False,False,False,1,0
6866,1,0,0.0,1,1,1,0.0,1.0,1,2,2.0,31.0,0,False,False,False,False,0,0
6867,0,8,1.0,0,3,1,0.0,29.0,49,49,1.0,60.0,25,False,False,False,False,1,0
6868,0,5,1.0,1,3,1,20.0,59.0,77,77,11.0,30.0,84,False,False,False,False,0,0
6869,0,6,1.0,1,1,1,0.0,39.0,41,41,2.0,12.5,208,False,False,False,False,0,0
6870,0,5,1.0,1,1,1,0.0,60.0,60,60,1.0,69.51,4,False,False,False,False,0,0
6871,0,0,0.0,1,3,1,0.0,25.0,25,25,8.0,2.0,289,False,False,False,False,1,0
6872,0,0,0.0,0,3,1,0.0,23.0,23,38,3.0,500.0,3,False,False,False,False,1,0
6873,0,11,0.0,1,4,1,31.0,23.0,23,23,2.0,0.0,32,False,False,False,False,0,0
6874,0,0,0.0,1,4,1,22.0,64.0,64,65,1.0,9.5,15,False,False,False,False,0,0
6875,0,8,1.0,1,4,1,7.0,166.0,166,167,3.0,30.0,1,False,False,False,False,0,0
6876,0,12,1.0,0,3,1,12.0,42.0,100,101,7.0,5.0,32,False,False,False,False,0,0
6877,0,5,0.0,0,3,1,0.0,30.0,33,34,3.0,3.6,10,False,False,False,False,0,0
6878,0,5,0.0,0,3,1,0.0,30.0,33,34,2.0,4.05,14,False,False,False,False,0,0
6879,0,0,1.0,1,4,1,28.0,60.0,60,61,2.0,36.95,3,False,False,False,False,0,0
6881,0,0,0.0,1,1,1,0.0,49.0,50,50,1.0,5.57,8,False,False,False,False,0,0
6882,0,11,1.0,1,1,1,0.0,64.0,64,65,3.0,18.15,23,False,False,False,False,0,0
6883,0,0,1.0,1,1,1,0.0,33.0,64,66,1.0,753.56,2,False,False,False,False,0,0
6884,0,0,0.0,0,1,1,0.0,36.0,36,36,6.0,37.5,1,False,False,False,False,0,0
6885,0,6,1.0,1,3,1,42.0,80.0,89,90,1.0,22.63,134,False,False,False,False,1,0
6886,0,0,0.0,1,1,0,0.0,40.0,40,41,3.0,20.0,2,False,False,False,False,0,0
6887,0,13,1.0,1,3,1,23.0,114.0,123,124,6.0,66.67,9,False,False,False,False,0,0
6888,0,11,1.0,1,3,1,24.0,82.0,82,82,3.0,10.0,3,False,False,False,False,0,0
6889,0,11,1.0,1,1,1,0.0,107.0,107,110,4.0,16.5,1,False,False,False,False,0,0
6890,0,0,0.0,1,4,1,13.0,9.0,9,11,1.0,158.42,6,False,False,False,False,0,0
6891,0,11,3.0,0,3,1,0.0,67.0,67,68,1.0,220.57,29,False,False,False,False,0,0
6892,0,0,0.0,1,3,1,0.0,21.0,29,30,2.0,5.0,200,False,False,False,False,0,0
6893,0,8,1.0,1,1,1,10.0,87.0,88,88,2.0,7.75,2,False,False,False,False,0,0
6894,0,6,0.0,0,1,1,23.0,58.0,58,58,1.0,175.0,4,False,False,False,False,0,0
6895,0,11,0.0,1,4,1,18.0,40.0,40,40,1.0,30.0,3,False,False,False,False,0,0
6896,0,11,0.0,1,4,1,15.0,35.0,35,36,1.0,20.0,67,False,False,False,False,0,0
6897,0,8,1.0,1,1,1,0.0,30.0,30,31,3.0,35.0,22,False,False,False,False,0,0
6898,0,0,1.0,1,3,0,0.0,46.0,46,47,10.0,25.47,91,False,False,False,False,1,0
6899,0,6,0.0,1,4,1,14.0,92.0,92,92,3.0,0.0,834,False,False,False,False,1,0
6900,0,4,0.0,1,3,1,0.0,39.0,39,39,4.0,19.0,95,False,False,False,False,0,0
6901,0,11,0.0,1,1,1,0.0,30.0,31,32,2.0,100.0,14,False,False,False,False,1,0
6903,0,5,1.0,1,3,1,16.0,43.0,87,87,6.0,351.965,12,False,False,False,False,0,0
6904,0,11,1.0,1,3,1,11.0,19.0,19,19,2.0,15.0,61,False,False,False,False,0,0
6905,0,0,1.0,1,3,1,0.0,22.0,22,23,1.0,25.0,175,False,False,False,False,1,0
6906,0,0,0.0,1,3,0,14.0,36.0,36,37,4.0,3.0,66,False,False,False,False,0,0
6908,0,8,1.0,1,1,1,0.0,37.0,37,38,2.0,13.45,8,False,False,False,False,0,0
6909,0,5,0.0,1,3,1,0.0,61.0,61,62,5.0,13.11,45,False,False,False,False,0,0
6910,0,5,0.0,1,1,1,14.0,51.0,51,52,3.0,20.0,1,False,False,False,False,0,0
6911,1,0,0.0,0,1,1,999.0,0.0,0,1,1.0,45.0,0,False,True,False,False,0,0
6912,0,8,0.0,1,1,1,14.0,113.0,113,116,3.0,35.0,2,False,False,False,False,0,0
6913,0,6,0.0,1,3,1,19.0,103.0,108,109,3.0,100.0,146,False,False,False,False,1,0
6914,0,10,1.0,1,1,1,0.0,74.0,74,79,5.0,15.0,23,False,False,False,False,0,0
6915,0,8,0.0,1,4,1,0.0,13.0,13,14,2.0,2.5,6,False,False,False,False,0,0
6916,0,8,1.0,1,3,1,0.0,112.0,112,112,3.0,329.76,11,False,False,False,False,0,0
6917,0,0,1.0,0,1,1,37.0,16.0,17,17,2.0,4.05,9,False,False,False,False,0,0
6918,0,9,1.0,1,3,1,19.0,43.0,44,44,4.0,9.425,89,False,False,False,False,1,0
6919,0,5,1.0,1,3,1,0.0,15.0,18,19,1.0,12.95,21,False,False,False,False,0,0
6921,0,5,0.0,1,3,1,14.0,39.0,39,39,6.0,65.0,6,False,False,False,False,0,0
6922,0,11,0.0,1,3,0,0.0,25.0,25,25,1.0,17.91,44,False,False,False,False,0,0
6923,0,5,1.0,1,3,1,17.0,101.0,102,103,39.0,6.06,2330,False,False,False,False,0,0
6924,0,11,1.0,1,4,1,78.0,86.0,86,86,1.0,136.36,37,False,False,False,False,0,0
6925,0,5,0.0,1,1,0,8.0,63.0,63,64,1.0,3.11,6,False,False,False,False,0,0
6926,0,6,1.0,1,3,1,20.0,34.0,34,35,2.0,35.235,2,False,False,False,False,0,0
6927,0,6,1.0,1,3,1,20.0,20.0,20,21,2.0,35.235,4,False,False,False,False,0,0
6928,0,0,0.0,1,1,1,0.0,59.0,94,94,1.0,27.36,1,False,False,False,False,1,0
6929,0,8,0.0,1,3,1,0.0,58.0,58,58,2.0,25.94,70,False,False,False,False,0,0
6930,0,0,0.0,1,3,1,0.0,31.0,31,31,1.0,8.0,2,False,False,False,False,0,0
6931,0,8,0.0,1,3,1,13.0,26.0,26,26,1.0,32.08,22,False,False,False,False,0,0
6932,0,8,1.0,1,3,1,11.0,154.0,165,166,1.0,73.66,30,False,False,False,False,0,0
6933,0,8,0.0,1,4,1,0.0,21.0,28,28,2.0,18.62,1,False,False,False,False,0,0
6934,0,6,1.0,1,1,1,12.0,48.0,48,48,7.0,44.37,49,False,False,False,False,0,0
6935,0,0,0.0,1,4,1,0.0,0.0,0,0,2.0,10.0,3,False,False,False,False,0,0
6936,0,0,0.0,1,3,1,11.0,20.0,21,21,3.0,25.0,7,False,False,False,False,0,0
6937,0,5,1.0,1,1,1,0.0,70.0,70,71,7.0,243.47,88,False,False,False,False,0,0
6938,0,6,1.0,1,3,1,9.0,16.0,17,17,2.0,23.815,57,False,False,False,False,1,0
6939,0,13,0.0,1,1,1,0.0,53.0,53,54,2.0,42.5,1,False,False,False,False,0,0
6940,0,0,0.0,0,3,0,10.0,1.0,1,1,1.0,45.0,1,False,False,False,False,0,0
6941,0,0,1.0,1,4,1,0.0,67.0,67,71,1.0,283.0,28,False,False,False,False,0,0
6942,0,8,1.0,1,3,1,10.0,81.0,81,81,3.0,70.0,3,False,False,False,False,0,0
6943,1,5,0.0,0,1,0,0.0,9.0,9,9,2.0,27.5,0,False,False,False,False,0,0
6944,0,11,0.0,1,3,0,0.0,7.0,7,7,1.0,100.0,5,False,False,False,False,0,0
6945,0,4,0.0,1,1,1,0.0,26.0,26,26,1.0,14.39,5,False,False,False,False,0,0
6946,0,0,1.0,1,1,1,0.0,8.0,8,78,1.0,376.05,4,False,False,False,False,0,0
6947,0,8,0.0,1,3,1,19.0,19.0,19,19,2.0,92.5,1,False,False,False,False,0,0
6948,0,5,0.0,1,1,0,26.0,59.0,59,59,6.0,15.0,359,False,False,False,False,0,0
6949,0,6,1.0,1,3,1,15.0,20.0,20,20,2.0,13.5,22,False,False,False,False,0,0
6950,0,6,1.0,1,4,1,0.0,44.0,44,44,2.0,20.0,62,False,False,False,False,0,0
6951,0,0,1.0,1,1,1,0.0,8.0,9,10,2.0,875.0,4,False,False,False,False,0,0
6952,0,0,1.0,1,4,0,0.0,24.0,32,32,8.0,8.955,88,False,False,False,False,1,0
6953,0,6,0.0,1,1,1,0.0,15.0,15,15,2.0,12.5,1,False,False,False,False,0,0
6955,0,5,1.0,0,3,1,0.0,51.0,51,51,1.0,45.0,6,False,False,False,False,0,0
6956,0,0,1.0,1,1,0,0.0,9.0,9,41,4.0,55.75,12,False,False,False,False,0,0
6957,0,11,1.0,1,4,1,0.0,52.0,53,53,3.0,0.0,204,False,False,False,False,0,0
6958,1,0,0.0,1,4,1,0.0,40.0,40,41,1.0,0.0,0,False,False,False,False,0,1
6959,0,11,1.0,1,3,0,0.0,42.0,42,42,3.0,8.46,42,False,False,False,False,0,0
6960,0,8,0.0,1,1,1,53.0,36.0,36,37,2.0,30.0,1,False,False,False,False,1,0
6961,0,11,1.0,0,1,1,13.0,20.0,26,26,2.0,0.0,83,False,False,False,False,0,0
6962,0,11,1.0,1,3,1,15.0,49.0,49,49,1.0,59.0,30,False,False,False,False,0,0
6963,0,0,0.0,1,3,0,0.0,41.0,41,53,2.0,74.61,14,False,False,False,False,0,0
6965,0,8,1.0,1,3,1,0.0,98.0,111,237,2.0,355.0,5,False,False,False,False,0,0
6966,0,8,1.0,0,3,1,0.0,25.0,37,38,1.0,46.01,48,False,False,False,False,0,0
6967,0,0,0.0,1,1,1,12.0,40.0,40,40,2.0,10.82,6,False,False,False,False,0,0
6968,0,0,1.0,1,1,1,43.0,21.0,39,40,2.0,17.3,71,False,False,False,False,0,0
6969,1,0,0.0,1,1,1,0.0,1.0,1,1,1.0,20.0,0,False,False,False,False,0,0
6970,1,0,0.0,1,1,1,0.0,5.0,5,6,1.0,100.0,0,False,False,False,False,0,0
6971,0,0,0.0,1,3,1,10.0,43.0,43,43,1.0,20.0,23,False,False,False,False,0,0
6972,1,5,0.0,0,1,1,0.0,1.0,1,2,1.0,15.0,0,False,False,False,False,0,0
6973,0,0,0.0,1,1,1,0.0,23.0,23,24,1.0,10.63,18,False,False,False,False,0,0
6975,0,0,0.0,1,3,1,8.0,37.0,37,37,1.0,20.0,14,False,False,False,False,0,0
6976,0,8,1.0,1,1,0,34.0,25.0,28,28,1.0,46.26,41,False,False,False,False,0,0
6977,0,6,0.0,1,1,1,39.0,20.0,20,20,9.0,14.0,2,False,False,False,False,0,0
6978,0,0,1.0,0,3,1,13.0,23.0,23,23,1.0,17.91,46,False,False,False,False,1,0
6979,0,5,0.0,1,4,1,10.0,22.0,32,32,1.0,10.41,25,False,False,False,False,1,0
6980,0,6,0.0,1,3,0,16.0,11.0,11,11,2.0,6.5,200,False,False,False,False,0,0
6982,0,0,1.0,0,1,0,0.0,24.0,24,25,3.0,22.5,52,False,False,False,False,0,0
6984,0,0,0.0,1,3,0,0.0,24.0,28,28,1.0,13.18,66,False,False,False,False,0,0
6985,1,11,0.0,1,3,1,0.0,5.0,5,5,1.0,10.0,0,False,False,False,False,0,1
6986,1,0,0.0,1,3,1,0.0,0.0,0,3,1.0,50.0,0,False,False,False,False,0,1
6987,0,8,1.0,1,1,1,17.0,28.0,28,28,1.0,45.0,6,False,False,False,False,0,0
6988,0,0,0.0,1,1,1,0.0,20.0,20,20,1.0,5.0,24,False,False,False,False,0,0
6989,0,0,0.0,1,4,1,0.0,18.0,20,20,3.0,55.71,35,False,False,False,False,0,0
6990,0,5,0.0,1,1,1,13.0,11.0,11,11,1.0,20.0,1,False,False,False,False,0,0
6991,0,5,1.0,1,4,0,0.0,9.0,9,9,1.0,46.51,2,False,False,False,False,1,0
6992,0,8,0.0,1,1,1,0.0,10.0,10,10,2.0,55.71,14,False,False,False,False,1,0
6993,0,0,0.0,1,4,1,0.0,14.0,14,14,1.0,10.0,38,False,False,False,False,0,0
6994,1,0,0.0,1,1,0,0.0,999.0,40,40,999.0,999.0,0,False,False,True,True,0,1
6995,0,5,1.0,1,4,1,38.0,36.0,39,39,10.0,8.0,2,False,False,False,False,0,0
6996,0,5,1.0,1,4,1,38.0,44.0,46,46,10.0,12.0,38,False,False,False,False,0,0
6997,0,0,0.0,0,4,0,0.0,1.0,1,1,4.0,69.885,1,False,False,False,False,0,0
6998,1,5,0.0,1,3,1,10.0,4.0,4,5,3.0,35.0,0,False,False,False,False,0,0
6999,1,0,0.0,1,1,0,0.0,6.0,6,7,1.0,0.0,0,False,False,False,False,0,0
7001,0,8,1.0,1,4,1,0.0,85.0,85,86,1.0,50.0,14,False,False,False,False,0,0
7003,0,0,1.0,0,1,1,0.0,51.0,51,51,3.0,50.0,17,False,False,False,False,0,0
7004,0,4,1.0,1,4,1,0.0,71.0,71,71,1.0,40.0,41,False,False,False,False,1,0
7005,0,13,1.0,0,3,1,10.0,140.0,142,142,7.0,8.46,1562,False,False,False,False,1,0
7006,0,6,0.0,1,1,1,0.0,39.0,40,41,1.0,60.0,6,False,False,False,False,1,0
7007,0,11,0.0,1,3,1,0.0,50.0,53,54,1.0,95.0,72,False,False,False,False,0,0
7008,0,0,0.0,1,4,1,0.0,24.0,24,24,3.0,55.41,59,False,False,False,False,0,0
7009,0,11,1.0,1,3,1,0.0,20.0,20,20,6.0,105.32,23,False,False,False,False,1,0
7010,0,12,0.0,0,1,0,0.0,55.0,55,64,1.0,0.0,38,False,False,False,False,1,0
7011,1,8,1.0,0,1,1,15.0,195.0,195,196,1.0,299.99,4,False,False,False,False,1,0
7012,0,12,0.0,0,4,1,0.0,30.0,30,31,1.0,15.0,67,False,False,False,False,0,0
7013,0,5,0.0,1,3,1,10.0,17.0,17,17,1.0,10.0,5,False,False,False,False,0,0
7014,0,8,0.0,0,3,0,8.0,23.0,23,24,1.0,25.0,9,False,False,False,False,0,0
7015,0,11,0.0,1,1,0,0.0,14.0,17,17,1.0,5.0,5,False,False,False,False,0,0
7016,0,11,0.0,0,1,1,0.0,13.0,15,15,1.0,17.91,130,False,False,False,False,0,0
7017,0,0,1.0,1,3,1,0.0,20.0,27,27,1.0,15.0,170,False,False,False,False,1,0
7018,0,0,0.0,1,3,1,0.0,3.0,3,4,1.0,35.0,8,False,False,False,False,0,0
7019,0,6,0.0,1,1,0,0.0,17.0,17,18,2.0,6.5,14,False,False,False,False,0,0
7020,0,5,0.0,0,3,1,0.0,59.0,59,60,1.0,25.0,46,False,False,False,False,0,0
7021,0,5,1.0,1,4,1,0.0,33.0,33,33,4.0,40.0,31,False,False,False,False,0,0
7022,0,8,1.0,0,3,1,0.0,24.0,24,24,1.0,55.0,64,False,False,False,False,1,0
7023,0,10,0.0,1,3,1,17.0,53.0,53,56,11.0,145.0,616,False,False,False,False,0,0
7025,0,0,3.0,0,3,1,0.0,14.0,17,17,1.0,20.0,18,False,False,False,False,0,0
7026,0,8,0.0,1,3,1,12.0,14.0,14,14,1.0,30.0,36,False,False,False,False,0,0
7027,0,8,0.0,1,3,1,15.0,47.0,47,48,1.0,10.0,4,False,False,False,False,0,0
7028,0,6,1.0,1,3,1,0.0,75.0,75,75,1.0,164.38,14,False,False,False,False,0,0
7029,0,6,1.0,1,3,1,0.0,23.0,36,36,1.0,20.0,165,False,False,False,False,0,0
7030,0,8,0.0,1,1,0,0.0,10.0,10,10,2.0,4.23,8,False,False,False,False,1,0
7031,0,6,1.0,0,4,1,0.0,25.0,25,26,1.0,40.0,31,False,False,False,False,0,0
7032,0,12,0.0,1,3,1,33.0,57.0,57,92,1.0,3.74,1,False,False,False,False,0,0
7033,0,11,0.0,0,1,1,0.0,16.0,17,17,2.0,25.0,145,False,False,False,False,0,0
7034,0,8,0.0,0,3,1,0.0,21.0,21,21,1.0,30.0,2,False,False,False,False,0,0
7035,0,8,1.0,1,3,0,0.0,15.0,15,15,2.0,2.5,24,False,False,False,False,0,0
7036,1,11,0.0,1,1,1,0.0,21.0,21,21,1.0,499.99,0,False,False,False,False,0,0
7037,0,0,1.0,1,4,1,0.0,54.0,73,73,1.0,36.0,158,False,False,False,False,0,0
7038,0,8,0.0,1,3,1,21.0,51.0,51,51,2.0,32.5,24,False,False,False,False,1,0
7039,0,11,0.0,0,4,0,0.0,7.0,7,7,1.0,39.0,10,False,False,False,False,0,0
7040,0,5,0.0,1,3,1,0.0,40.0,40,40,1.0,15.0,23,False,False,False,False,0,0
7041,0,5,0.0,0,3,1,0.0,25.0,29,31,2.0,14.5,10,False,False,False,False,0,0
7042,0,5,0.0,1,1,1,39.0,32.0,32,32,1.0,30.0,2,False,False,False,False,0,0
7043,0,4,0.0,0,4,1,9.0,46.0,46,46,1.0,50.0,1,False,False,False,False,0,0
7044,0,6,0.0,0,1,1,0.0,24.0,24,47,1.0,15.0,171,False,False,False,False,1,0
7045,0,8,0.0,1,4,1,0.0,86.0,86,93,1.0,60.43,7,False,False,False,False,0,0
7046,0,8,0.0,0,3,1,0.0,68.0,68,69,1.0,183.29,93,False,False,False,False,1,0
7047,1,0,0.0,0,1,1,0.0,1.0,1,2,1.0,60.0,0,False,False,False,False,0,0
7048,0,11,1.0,1,1,1,0.0,48.0,48,49,2.0,8.955,48,False,False,False,False,0,0
7050,0,8,0.0,1,3,0,37.0,19.0,19,20,4.0,31.5,5,False,False,False,False,0,0
7051,0,0,1.0,1,4,1,0.0,25.0,25,27,4.0,174.5,84,False,False,False,False,0,0
7052,0,13,0.0,1,3,0,51.0,25.0,25,25,1.0,50.0,17,False,False,False,False,0,0
7053,0,8,0.0,1,1,1,0.0,80.0,207,207,3.0,12.0,91,False,False,False,False,1,0
7054,0,0,0.0,0,4,1,0.0,23.0,23,23,2.0,25.0,11,False,False,False,False,1,0
7055,0,0,0.0,1,3,1,0.0,22.0,22,23,2.0,5.5,1,False,False,False,False,0,0
7056,0,11,1.0,1,3,1,0.0,77.0,77,77,3.0,10.0,105,False,False,False,False,1,0
7057,0,11,0.0,1,3,1,0.0,42.0,42,43,1.0,69.88,1,False,False,False,False,1,0
7058,0,8,0.0,1,1,1,0.0,44.0,44,46,3.0,373.2,3,False,False,False,False,1,0
7059,0,11,0.0,1,3,1,0.0,20.0,20,20,3.0,20.0,52,False,False,False,False,0,0
7060,0,11,1.0,1,4,1,0.0,21.0,21,21,1.0,5.0,77,False,False,False,False,0,0
7061,0,0,0.0,1,4,1,16.0,12.0,13,13,1.0,3.76,15,False,False,False,False,1,0
7062,0,11,1.0,1,3,1,0.0,24.0,24,24,4.0,717.55,25,False,False,False,False,0,0
7064,0,8,0.0,1,3,1,0.0,12.0,12,13,4.0,12.0,13,False,False,False,False,0,0
7065,0,0,1.0,1,3,1,0.0,8.0,8,8,2.0,27.355,42,False,False,False,False,0,0
7066,0,11,0.0,1,3,1,0.0,4.0,4,7,1.0,10.7,1,False,False,False,False,0,0
7067,0,8,0.0,1,4,1,0.0,44.0,44,45,1.0,45.0,3,False,False,False,False,0,0
7069,0,5,0.0,1,1,1,0.0,16.0,16,17,1.0,8.46,6,False,False,False,False,1,0
7070,0,8,0.0,1,1,1,0.0,30.0,30,31,3.0,234.75,5,False,False,False,False,0,0
7071,0,11,0.0,1,3,1,10.0,7.0,23,24,1.0,29.25,5,False,False,False,False,0,0
7072,0,6,0.0,1,3,0,21.0,26.0,32,32,1.0,20.0,7,False,False,False,False,0,0
7073,0,8,1.0,1,3,1,19.0,60.0,60,60,1.0,59.0,6,False,False,False,False,0,0
7075,0,11,1.0,0,1,1,0.0,69.0,69,69,1.0,102.96,6,False,False,False,False,0,0
7076,0,6,0.0,0,3,1,18.0,22.0,22,22,1.0,10.0,11,False,False,False,False,1,0
7078,0,7,1.0,1,4,1,11.0,31.0,52,53,2.0,20.835,24,False,False,False,False,0,0
7079,0,8,1.0,1,3,1,0.0,56.0,56,57,1.0,36.48,8,False,False,False,False,0,0
7080,0,0,1.0,1,4,1,0.0,176.0,176,177,1.0,25.0,2,False,False,False,False,0,0
7081,0,8,1.0,1,3,1,0.0,25.0,37,38,1.0,8.46,17,False,False,False,False,1,0
7082,1,6,0.0,0,3,1,0.0,25.0,25,26,2.0,17.5,30,False,False,False,False,0,0
7083,0,11,1.0,1,4,0,0.0,64.0,108,108,2.0,20.27,367,False,False,False,False,1,0
7084,0,4,0.0,1,1,1,24.0,34.0,34,34,1.0,81.57,80,False,False,False,False,0,0
